Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021,Installation_Total,Output_Total
3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.84,4,11.65,5,12.73,13,53.76,2,7.6,4,60.08,5,196.425,8,52.58,6,102.7,3,109.09,0,0,0,0,1,10.25,52,623.705
3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.4,20,31.79,14,38.81,15,57.35,13,67.4,12,74.75,6,43.5,8,35.405,6,36.17,9,54.015,5,63,8,78.95,2,19.98,123,606.52
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,14,16.88,23,40.39,31,112.55,29,144.85,37,198.92,28,110.76,21,93.597,19,132.32,19,117.755,23,221.78,33,245.98,41,298.98,13,156.495,332,1892.277
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,8,8.61,10,11.88,10,24.37,11,49.925,9,34.42,8,28.67,8,32.5,4,18.64,11,72.23,6,34.93,20,211.72,11,123.675,4,27.01,121,681.88
3636,0,0,0,0,0,0,0,0,1,0.99,0,0,1,3.3,1,0.93,81,89.596,49,76.654,109,272.34,124,468.07,101,443.84,71,389.03,42,262.6,48,267.985,91,746.28,80,642.535,81,659.8,100,891.22,27,172.725,1007,5387.895
3637,0,0,0,0,0,0,0,0,0,0,0,0,1,1.002,0,0,6,6.48,7,11.88,10,42.425,17,65.245,11,70.185,9,43.355,3,11,11,129.41,8,109.97,12,109.49,7,48.12,7,145.14,2,15.75,111,809.452
3638,0,0,0,0,0,0,0,0,1,1.44,1,0.33,0,0,1,1.503,9,9.372,26,36.4,48,127.88,37,131.255,38,155.42,28,276.605,30,207.56,29,155.9,30,345.98,36,300.035,46,497.52,37,271.75,6,59.685,403,2578.635
3639,0,0,0,0,0,0,0,0,0,0,0,0,3,3.82,1,1.503,2,2.16,7,13.58,7,18.55,11,39.41,14,46.03,6,16.75,8,34.77,11,57.9,6,58.4,18,104.19,11,68.145,14,114.665,5,127.65,124,707.523
3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,10,14.86,9,20.86,25,88.595,33,185.11,17,63.6,19,279.68,14,188.1,18,342.38,16,227.49,15,202.94,20,372.96,30,434.13,8,107.33,235,2529.735
3641,0,0,0,0,0,0,0,0,0,0,0,0,1,2.45,0,0,5,5.4,9,14.92,19,48.125,41,153.53,36,162.83,27,140.03,12,162.1,21,152.08,17,171.405,20,114.28,14,174.905,28,207.765,4,134.06,254,1643.88
3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7,10,17.08,8,26.07,7,25.5,1,5,1,5,7,94.95,2,10.1,0,0,0,0,1,6.6,0,0,39,193
3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.057,17,20.022,77,148.544,190,612.914,235,901.42,190,864.99,137,818.085,86,560.04,94,1126.46,93,834.385,144,1458.515,161,1528.86,190,2002.065,61,562.93,1677,11442.287
3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68,4,4.74,11,16.28,15,37.205,12,51.59,9,38.24,9,45.62,12,52.55,11,51.115,6,37.24,10,55.095,5,36.61,11,110.78,1,6.63,117,544.375
3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.95,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.95
3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,2,2.16,5,5.37,8,18.28,9,49.6,10,40.04,7,27.25,3,10.75,5,25.44,3,38.48,5,30.13,11,81.135,9,76.29,1,6.66,79,411.71
3658,0,0,0,0,2,2.24,0,0,2,1.76,2,1.88,0,0,2,4.02,7,7.405,49,100.02,139,374.123,143,479.745,80,325.964,81,318.66,64,244.73,63,274.215,75,426.32,81,457.575,72,736.545,99,750.055,30,230.84,991,4736.097
3659,0,0,0,0,0,0,1,2.1,0,0,2,4.55,1,1.68,1,0.51,0,0,4,5.01,19,63.375,14,57.06,18,69.69,17,61,11,48.77,10,57.2,12,68.355,19,178.34,4,24.735,17,132.47,6,39.84,156,814.685
3660,0,0,1,1.54,0,0,0,0,1,2.38,0,0,1,0.99,1,1.8,9,10.277,33,79.7,146,345.284,158,540.615,110,404.135,92,385.41,75,293.63,61,258.65,78,447.245,68,624.595,101,839.828,102,825.27,27,205.685,1064,5267.034
3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.454,5,7.49,5,13.3,3,12,3,14,6,19,9,23.62,3,14.17,0,0,1,6.27,0,0,0,0,37,114.304
3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.22,0,0,0,0,1,2,0,0,0,0,2,9.48,1,15.5,1,31.35,0,0,7,73.55
3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.502,0,0,3,7.77,3,9.5,4,15.35,3,18.5,4,14.09,9,38.12,6,32.96,4,23.1,6,55.72,7,135.43,3,22.32,2,17.115,56,392.477
3664,0,0,0,0,0,0,0,0,0,0,0,0,1,2.38,1,1.002,3,9.01,4,8.34,23,62.53,25,94.775,13,45.54,18,64.4,26,116.37,19,222.94,21,94.77,24,140.305,16,92.47,20,136.595,7,47.98,221,1139.407
3665,0,0,0,0,0,0,1,0.84,1,1.12,1,1.65,2,3.99,0,0,5,5.37,7,8.72,10,21.755,5,18.19,4,16.6,2,9,11,41.2,6,27.19,7,32.845,10,58.91,2,9.13,5,50.36,5,41.05,84,347.92
3666,0,0,0,0,1,1.68,4,2.68,0,0,0,0,3,2.49,5,9.092,43,52.005,70,116.204,93,212.805,125,403.701,75,354.86,83,279.225,52,243.88,55,278.615,82,561.925,95,551.6,102,1149.47,82,789.92,21,173.55,991,5183.702
3669,0,0,0,0,2,1.68,0,0,2,2.24,0,0,1,0.56,4,5.13,8,9.57,24,49.1,21,58.85,31,103.91,21,61.8,14,68.91,21,105.56,23,182.845,19,88.888,29,148.145,21,120.205,28,183.515,5,33,274,1223.908
3670,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,1,2.31,3,4.32,6,8.55,11,23.41,17,65.89,9,35.9,11,50.69,21,86.44,7,24.86,9,34.355,8,41.64,13,74.79,13,89.52,2,13.26,132,556.435
3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0,0,3,6.18,25,80.725,7,113.92,8,28.995,2,9,6,41.86,3,13.68,4,37.555,0,0,6,40.68,0,0,65,374.515
3672,0,0,0,0,0,0,1,0.15,1,1.92,0,0,1,1.485,1,2.004,15,18.384,68,112.68,183,431.964,179,615.775,81,321.16,102,439.425,75,331.295,81,415.53,91,526.983,150,883.5,146,1234.08,226,2087.175,69,522.11,1470,7945.62
3673,0,0,0,0,1,0.98,0,0,0,0,1,1.28,0,0,0,0,7,11.66,21,40.29,41,119.305,47,176.765,35,128.293,30,122.17,22,90.06,11,50.39,17,104.137,28,163.91,31,211.48,40,283.765,12,78.795,344,1583.28
3675,0,0,0,0,0,0,1,1.12,0,0,1,0.64,1,0.28,1,1.05,5,6.21,15,33.23,51,131.9,73,281.85,38,138.78,39,184.46,21,86.82,18,75.255,14,60.77,25,157.74,44,292,49,365.285,21,151.66,417,1969.05
3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.96,3,3.36,13,24.86,29,71.532,36,111.78,4,7.42,19,104.328,2,5.5,6,18.96,5,48.19,6,64.73,1,3.6,0,0,0,0,125,465.22
3677,0,0,0,0,1,1.12,0,0,0,0,0,0,2,2.703,1,1.085,38,44.796,86,176.155,331,802.476,397,1367.769,177,648.771,192,964.185,92,498.44,129,592.83,93,575.043,206,1442.06,240,1773.515,319,2482.57,105,640.74,2409,12014.258
3678,0,0,0,0,1,1.5,1,0.42,2,2.36,3,2.59,2,4.44,3,6.075,16,25.35,70,168.74,169,523.233,214,887.775,119,527.08,144,698.08,66,313.935,53,285.205,89,517.405,112,788.471,127,1155.08,168,1510.95,48,425.51,1407,7844.199
3682,0,0,0,0,1,0.98,0,0,1,0.84,0,0,0,0,1,0.5,1,1.08,6,13.17,17,61.61,22,81.18,10,36.1,16,57.13,11,35.42,4,27.5,3,27.96,6,134.707,13,101.1,19,151.74,6,59.045,137,790.062
3683,0,0,0,0,1,1.68,0,0,1,0.46,0,0,1,1.05,2,2.735,2,2.45,14,27.335,52,126.195,53,169.1,37,130.65,31,128.4,24,86.41,15,55.86,16,67.53,17,100.385,21,155.94,49,311.285,6,51.22,342,1418.685
3685,0,0,0,0,0,0,0,0,0,0,0,0,4,4.6,2,2.087,12,14.542,16,36.89,94,246.136,120,473.991,54,288.91,37,152.62,33,138.61,26,211.34,19,120.28,34,237.63,49,451.25,81,633.86,18,119.64,599,3132.386
3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.51,3,3.622,9,16.43,29,65.079,42,132.305,18,56.06,17,61.2,6,28.5,11,40,10,66.039,23,133.351,15,93.035,17,113.65,6,41.3,208,854.081
3688,0,0,0,0,0,0,2,1.92,0,0,0,0,2,2.1,3,4.77,1,1.02,12,20.85,45,116.224,45,162.47,30,129.234,26,98.9,11,46.56,7,34.96,17,88.973,14,114.485,31,197.445,33,273.985,8,64.49,287,1358.386
3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.61,4,8.8,28,60.026,25,75.05,2,6.67,8,21.99,3,12.82,11,55.97,2,32.625,9,48.665,3,21.59,1,7.7,0,0,99,357.516
3690,0,0,0,0,0,0,0,0,1,0.51,0,0,9,11.82,13,35.72,37,47.95,133,247.819,547,1305.475,477,1669.563,292,1189.958,311,1332.599,225,1205.66,195,1188.624,198,1184.131,436,2964.718,383,2727.238,800,6202.266,220,1689.645,4277,23003.696
3691,0,0,0,0,0,0,2,3.165,1,1.28,1,0.66,7,10.25,8,10.925,20,29.61,62,132.025,156,449.925,210,850.896,103,411.451,180,786.86,117,512.755,67,316.702,101,573.459,183,1237.467,211,1894.855,323,2485.435,111,866.04,1863,10573.76
3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16,5,8.864,9,86.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,97.894
3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.78,4,11.522,18,70.611,11,44.5,18,69.81,6,24.5,3,8.19,2,16.2,8,49.52,8,41.21,10,92.37,2,19.61,93,451.823
3697,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,1,1,0,0,2,2.56,20,60.376,22,69.473,13,51.4,15,81.39,4,20.92,6,26.64,5,18.583,10,80.505,12,64.57,11,85.74,3,13.74,125,577.947
3698,0,0,0,0,0,0,0,0,1,2,0,0,1,1.05,3,3.73,4,6.48,12,19.98,39,84.501,34,95.895,7,23.57,18,70.945,7,28.2,7,28.48,11,49.68,20,98.345,20,108.79,22,138.715,9,60.42,215,820.781
3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,5,14.25,22,51.985,25,64.87,3,8,13,79.2,9,46.04,2,5.98,9,131.54,14,66.52,14,132.38,15,113.77,10,80.32,142,796.955
3700,0,0,0,0,0,0,0,0,1,0.46,0,0,0,0,6,6.57,2,6.3,7,17.62,27,62.678,23,87.33,20,64.38,56,218.61,12,57.48,8,69.43,12,53.31,28,276.375,33,218.415,28,221.87,5,32.92,268,1393.748
3701,0,0,0,0,0,0,0,0,1,2.4,0,0,0,0,0,0,2,3.68,5,10.64,18,43.562,24,79.683,25,115.15,62,262.41,7,32.73,14,85.825,11,49.813,25,166.06,31,321.5,25,265.93,16,131.17,266,1570.553
3704,0,0,0,0,0,0,0,0,0,0,0,0,1,0.495,0,0,0,0,0,0,0,0,1,4.56,1,1.5,0,0,2,6.5,0,0,0,0,0,0,1,5.36,1,7.77,2,17.58,9,43.765
3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.04,0,0,6,15.94,5,15.98,5,19,14,70,13,65.5,1,3.06,1,6.213,2,13.14,2,7.92,6,40.48,1,13.32,57,272.593
3707,0,0,0,0,1,1.4,0,0,0,0,2,2.805,0,0,3,4.35,12,13.94,16,28.77,31,80.96,32,99.85,21,72.34,94,401.18,56,297.98,13,52.15,9,66.57,31,156.394,30,196.31,27,235.36,18,169.85,396,1880.209
3708,0,0,0,0,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.5,0,0,5,17.5,0,0,0,0,0,0,2,7.31,1,6.615,0,0,0,0,12,41.085
3709,0,0,0,0,0,0,1,0.28,0,0,2,1.92,0,0,0,0,2,2.1,4,5.38,12,42.904,9,33.594,2,6,32,187,2,6.5,1,4.505,1,5,4,39.08,6,54.25,5,27.06,1,6.6,84,422.173
3711,0,0,0,0,0,0,0,0,0,0,3,2.31,0,0,0,0,1,1.2,5,9.28,10,39.44,20,67.19,10,40.63,14,58.76,4,24.1,9,36.735,10,52.77,15,83.65,10,49.03,8,52.02,4,30,123,547.115
3712,0,0,0,0,0,0,0,0,1,0.96,0,0,1,1.65,1,2.04,2,3.25,3,9.5,4,14.14,8,30.24,7,31.29,7,71.8,2,6,1,4.42,2,7.95,3,20.06,8,51.67,7,231.42,4,25.66,61,512.05
3713,0,0,0,0,0,0,0,0,3,0.735,3,0.57,8,4.29,6,2.2,12,5.29,12,16.74,14,37.51,20,82.2,14,51.76,32,113.44,9,35.31,12,67.715,15,98.075,13,158.725,15,108.18,13,81.66,6,35.64,207,900.04
3714,0,0,0,0,2,1.95,1,1.12,0,0,3,1.245,4,5.84,2,3.63,12,16.78,26,48.73,64,179.423,85,315.355,66,258.13,82,322.91,31,219.43,38,215.99,30,259.79,56,391.735,36,304.965,62,516.97,22,159.42,622,3223.413
3715,0,0,0,0,0,0,0,0,0,0,3,2.3,0,0,0,0,0,0,5,7.25,3,5.54,10,30.148,2,6.24,3,10.5,5,18,3,8.38,5,31.58,2,15.21,11,64.42,8,75.86,1,11.1,61,286.528
3717,0,0,0,0,2,1.96,2,0.76,1,0.96,4,3.55,1,1.65,2,2.952,5,7.06,25,43.84,59,154.986,74,338.57,41,184.59,61,262.118,34,137.28,38,160.095,49,351.97,60,345.355,53,303.67,61,427.605,30,236.47,602,2965.441
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.42,2,9.5,2,14.5,3,13.5,1,16,2,6.09,2,7.32,3,10.725,2,11.275,1,6.6,0,0,19,97.93
3719,0,0,0,0,1,1.6,1,1.2,0,0,1,1.28,0,0,0,0,0,0,9,13.78,14,43.43,10,30.495,10,30.43,5,17.6,9,46.07,9,36.18,6,133.73,7,48.705,5,29.84,14,94.62,3,19.86,104,548.82
3720,0,0,0,0,0,0,1,0.56,0,0,1,1.32,0,0,1,0.99,2,2.19,9,18.16,16,40.09,18,59.035,18,100.272,10,38.92,6,24.5,9,46.065,18,126.695,9,119.4,17,149.02,17,211.44,6,50.63,158,989.287
3722,0,0,0,0,1,0.16,0,0,1,1.6,1,0.66,0,0,2,2.11,5,9.2,32,73.735,87,301.106,128,559.3,52,270.325,73,300.055,48,242.89,52,271.38,74,700.605,108,784.025,125,867.705,141,1261.05,30,237.525,960,5883.431
3723,0,0,0,0,0,0,2,0.875,4,5.12,1,1.65,3,3.3,1,0.25,4,4.43,20,42.87,84,263.202,67,227.835,42,164.71,39,165.27,42,202.27,35,196.1,37,198.255,54,317.33,60,428.495,82,781.65,20,163.66,597,3167.272
3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,2,7.495,5,20,1,8.58,0,0,3,14.66,0,0,3,10,2,20.89,0,0,0,0,0,0,17,82.645
3725,0,0,0,0,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,13,28.45,10,28.15,10,39.08,12,42.06,13,51.46,8,32.02,4,13.57,9,44.76,11,72.45,17,104.95,8,58.63,5,39.07,121,555.1
3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.025,6,9.99,9,30.5,16,52.37,11,43.93,10,35.62,5,17.5,5,18.75,6,27.21,8,50.4,13,86.21,3,44.1,1,6.66,94,424.265
3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.97,0,0,2,2.62,6,11.985,5,11.95,17,55.54,8,28.09,3,11,2,9.065,5,19.06,4,15.155,8,43.85,3,19.83,1,6.66,65,237.775
3728,0,0,0,0,0,0,0,0,0,0,0,0,1,1.32,0,0,1,1,3,3.21,20,50.38,22,78.845,13,49.825,17,63.95,4,14.2,5,21.72,7,50.58,6,28.925,14,88.695,15,96.135,2,15.57,130,564.355
3730,0,0,1,1.35,0,0,0,0,1,1.7,0,0,3,4.864,1,3.15,11,18.291,62,102.43,268,688.514,291,1097.172,161,758,108,485.265,79,441.98,100,503.04,92,584.732,168,1043.08,194,1412.965,227,1655.805,67,599.04,1834,9401.378
3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,2,2.16,8,15.53,18,42.466,20,79.346,15,57.72,12,44,5,28.5,2,6.06,3,18.16,13,102.49,13,89.41,13,87.24,9,90.135,134,663.457
3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.65,0,0,2,2.44,2,6.445,6,18.59,4,12.54,1,4,0,0,5,114.855,1,2.04,4,18.735,11,91.095,3,19.2,2,23.68,42,315.27
3735,0,0,0,0,1,0.48,0,0,0,0,0,0,0,0,0,0,2,3.09,6,19.02,3,8.02,13,55.63,6,24.34,21,83.445,7,43.5,2,8.8,3,20.45,9,52.03,7,47.19,13,116.815,4,47.09,97,529.9
3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.76,2,2.6,3,7.64,5,22.53,2,7,11,40.5,1,3,1,20.4,2,16.22,1,6.27,3,13.12,0,0,0,0,33,142.04
3737,0,0,0,0,0,0,1,0.56,2,3.32,0,0,0,0,1,1.65,4,5.25,24,62.55,75,213.51,132,544.503,44,222.01,61,235.63,32,235.085,29,122.435,41,306.895,51,313.226,65,508.592,75,699,28,305.535,665,3779.751
3738,0,0,0,0,0,0,1,1.68,0,0,0,0,0,0,0,0,0,0,1,3.01,2,6.44,7,29.68,4,12,7,28.5,0,0,3,9,2,29.7,1,1.65,5,53.44,1,3.6,0,0,34,178.7
3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,2,5.88,3,6.8,7,31.98,6,68,5,19.925,3,17.185,0,0,1,5.035,3,15.325,3,18.5,6,71.28,0,0,40,263.01
3740,1,1,0,0,0,0,0,0,1,0.125,1,0.99,0,0,1,1.002,2,2.16,10,17.52,14,36.262,44,154.21,19,118.09,10,33,14,63.02,16,81.55,13,64.28,15,75.685,17,132.595,14,117.1,6,42.48,198,941.069
3741,0,0,0,0,0,0,2,3.37,1,0.28,1,0.45,2,2.6,2,4.5,20,21.522,36,66.88,56,175.795,91,313.71,38,132.55,41,181.39,32,210.615,35,186.71,31,187.05,79,529.905,50,448.048,48,366.1,23,180.145,588,3011.62
3744,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,3,3.36,1,1.75,11,25.363,14,43.53,7,18.25,8,23.27,10,42.225,5,20.315,5,18.4,3,11.67,9,66.94,7,43.72,7,53.8,91,373.583
3746,0,0,0,0,0,0,0,0,2,3.36,1,1.485,0,0,0,0,4,7.67,3,4.22,22,59.487,17,60.172,5,17.18,16,63,1,4.5,6,26.175,1,4.4,9,48.185,8,45.91,8,50.39,3,28.9,106,425.034
3747,0,0,0,0,1,0.7,3,1.28,0,0,1,0.48,7,11.675,8,9.54,15,18.33,49,109.14,125,332.015,155,548.59,74,269.12,99,433.64,40,191.2,34,134.7,61,361.256,70,511.717,91,619.271,100,668.44,35,348.63,968,4569.724
3749,0,0,0,0,0,0,1,1.68,3,4.36,0,0,3,3.6,3,6.422,5,6.54,25,45.25,40,99.588,73,253.9,35,125.86,37,143.48,22,177.65,17,154.93,107,546.362,38,231.795,46,271.71,51,337.46,16,109.85,522,2520.437
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1,4.8,9,21.065,63,151.85,49,145.004,77,281.101,127,510.195,87,447.99,121,640.935,253,1482.83,373,2335.795,824,5481.6,319,2174.47,2304,13679.035
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.895,2,7.14,0,0,2,14.5,0,0,2,68.98,2,8.82,0,0,1,6.615,0,0,2,18.5,13,131.45
3752,0,0,0,0,0,0,0,0,1,1.7,0,0,0,0,5,5.952,26,28.37,97,159.005,172,389.062,292,817.432,123,439.805,218,784,130,570.66,119,504.88,107,422.14,193,1338.56,224,1535.57,289,2029.725,132,911.835,2128,9938.696
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.532,5,9.03,8,21.57,23,72.655,20,78.79,15,58.44,30,121.49,24,95.285,20,102.87,43,258.647,84,540.308,122,839.57,37,280.22,433,2481.407
3754,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,4,5.129,20,26.082,120,188.28,249,549.644,380,1084.79,199,680.368,370,1342.613,282,1111.525,264,1042.663,247,1128.18,418,2380.851,662,4133.57,914,6018.335,368,2480.78,4498,22177.91
3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.58,3,6.16,2,5.51,4,10.1,2,5.58,4,15,1,4.5,2,8.25,2,7.8,4,23.85,2,13.8,2,63.36,4,49.62,34,216.11
3756,0,0,0,0,1,0.225,0,0,0,0,0,0,0,0,5,10.24,13,17.5,74,126.09,156,414.681,196,624.7,101,357.36,145,558.35,89,334.28,120,511.89,91,533.705,121,776.93,166,1086.735,290,2081.625,116,892.02,1684,8326.331
3757,0,0,0,0,0,0,1,1.44,1,0.96,0,0,0,0,3,4.23,20,25.826,58,107.42,117,333.041,136,420.602,71,281.68,106,405.6,65,277.835,80,368.746,75,492.275,103,1005.249,100,823.72,108,813.615,27,204.5,1071,5566.739
3758,0,0,0,0,1,1.25,0,0,0,0,0,0,0,0,0,0,3,5.96,19,40.74,42,109.324,44,151.495,22,89.36,33,128.18,15,62.575,21,90.49,19,105.365,33,207.77,22,133.185,27,216.12,8,74.635,309,1416.449
3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.164,3,3.022,12,19.79,20,62.41,26,104.34,2,9.5,13,74.18,8,61.38,15,99.343,18,123.685,11,63.21,17,113.655,19,180.635,5,62.25,172,981.564
3760,0,0,0,0,0,0,1,2.24,0,0,0,0,0,0,2,6.98,1,1.08,9,21.66,9,21.13,10,47.161,2,15.2,6,22.75,3,11.41,0,0,3,17.39,2,13.46,2,12.1,7,49.13,0,0,57,241.691
3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.503,3,3.04,26,55.48,19,66.559,22,84.516,8,30.605,15,61.7,12,51.92,10,45.655,10,42.25,18,131.334,10,60.45,22,178.7,6,46.225,182,859.937
3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,3,15.08,3,11.78,0,0,4,17.59,1,4.5,1,4.59,3,13.51,0,0,2,10.65,0,0,0,0,18,79.22
3763,0,0,0,0,0,0,1,2.88,0,0,1,0.86,0,0,6,9.415,4,5.002,22,37.22,27,61.9,32,99.73,22,72.05,24,84.21,19,79.44,24,116,15,60.555,21,108.64,24,200.135,24,174.65,6,60.2,272,1172.887
3764,0,0,0,0,1,1.68,0,0,1,0.125,0,0,0,0,7,11.32,7,7.35,48,88.1,111,302.773,156,496.565,92,356.505,95,366.25,49,213.63,62,307.905,76,368.709,113,782.165,122,799.1,145,1096.19,54,462.77,1139,5661.137
3765,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,3,3.804,17,19.745,37,55.795,60,136.345,63,187.485,39,272.66,57,228.26,34,132.55,41,292.175,26,117.48,43,238.195,64,422.19,56,381.685,20,136.03,561,2626.499
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,5,6.68,3,8.77,11,32.495,3,9.5,6,18.37,6,21,9,28.71,7,37.11,9,48.58,6,35.82,9,66.86,2,11.88,77,326.765
3767,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0,7,11.855,3,6.9,2,5.5,5,11.75,5,18.5,3,12.64,6,23.71,5,43.995,6,28.445,1,9.45,4,25.34,2,33.75,50,233.435
3770,0,0,0,0,0,0,0,0,0,0,0,0,3,4.06,1,1.08,7,9.762,25,43.43,25,68.26,51,161.95,28,115.578,52,254.21,21,147.85,13,165.485,52,703.75,38,577.248,37,381.93,45,718.205,16,104.21,414,3457.008
3775,1,1.28,0,0,1,1.96,0,0,0,0,0,0,1,2.8,6,8.432,11,19.409,40,75.96,50,129.086,56,162.005,34,117.4,41,167.42,41,281.655,34,230.87,38,327.74,55,429.16,42,423.68,60,487.175,12,104.54,523,2970.572
3777,0,0,0,0,0,0,3,3.39,2,1.41,1,0.96,2,1.56,11,13.459,27,33.232,113,176.77,138,336.269,144,442.895,90,315.165,103,391.595,79,308.62,73,428.115,75,433.31,122,1031.705,107,852.05,125,1315.69,31,221.475,1246,6307.67
3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.07,4,9.89,5,20.23,4,12.75,1,5,3,14.42,0,0,6,31.48,1,5.58,6,34.4,2,16.59,0,0,34,152.41
3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,9,23.19,12,44.075,8,21.35,14,92.14,5,32.82,7,33.78,6,129.5,10,70.65,13,74.01,19,159.405,0,0,105,684.02
3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.92,5,5.4,30,52.42,43,103.172,39,104.37,30,113.79,28,101.75,17,56,17,67.9,15,73.82,30,186.855,50,317.74,36,242.95,18,140.945,360,1569.032
3782,0,0,0,0,1,1.44,0,0,0,0,2,1.74,3,4.2,1,1.485,20,23.075,74,112.76,70,157.118,84,280.71,38,154.31,65,254.09,42,194.87,39,158.885,46,279.14,68,440.41,70,508.78,82,576.42,27,200.78,732,3350.213
3783,0,0,0,0,1,0.6,1,0.96,2,2.16,0,0,0,0,1,1.05,3,3.75,24,39.74,34,81.426,25,85.075,22,83.25,23,91.57,26,112.28,19,80.31,14,100.45,27,196.885,15,108.285,24,187.815,16,264.105,277,1439.711
3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.36,4,4.4,14,21.37,10,26.35,6,16.32,5,20,9,43.54,3,12.59,7,21.06,7,36.63,8,46.56,8,68.295,16,109.91,5,37.5,103,465.885
3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,3,8.54,5,9.72,5,14.52,0,0,2,9,5,17.46,3,11.605,5,22.915,7,53.31,3,18.025,4,26.55,3,19.98,46,212.645
3788,0,0,0,0,0,0,0,0,0,0,0,0,1,3.96,0,0,0,0,12,18.945,5,14.18,15,54.981,7,33.8,10,41.515,2,8.66,9,63.685,6,40.21,10,56.375,14,135.33,15,94.685,1,6.66,107,572.986
3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.925,2,2.04,0,0,0,0,1,3.5,0,0,3,9.615,0,0,1,5,4,34.73,0,0,0,0,0,0,2,26.4,14,83.21
