Postcode,Jan 2014 - Installations Quantity,Jan 2014 - SGU Rated Output In kW,Feb 2014 - Installations Quantity,Feb 2014 - SGU Rated Output In kW,Mar 2014 - Installations Quantity,Mar 2014 - SGU Rated Output In kW,Apr 2014 - Installations Quantity,Apr 2014 - SGU Rated Output In kW,May 2014 - Installations Quantity,May 2014 - SGU Rated Output In kW,Jun 2014 - Installations Quantity,Jun 2014 - SGU Rated Output In kW,Jul 2014 - Installations Quantity,Jul 2014 - SGU Rated Output In kW,Aug 2014 - Installations Quantity,Aug 2014 - SGU Rated Output In kW,Sep 2014 - Installations Quantity,Sep 2014 - SGU Rated Output In kW,Oct 2014 - Installations Quantity,Oct 2014 - SGU Rated Output In kW,Nov 2014 - Installations Quantity,Nov 2014 - SGU Rated Output In kW,Dec 2014 - Installations Quantity,Dec 2014 - SGU Rated Output In kW
2782,0,0,3,9.77,1,1.645,5,17.175,5,12.5,7,24.58,3,13.95,4,12.39,5,19.04,4,27.732,3,14.71,4,15.01
2783,0,0,0,0,2,6.25,1,3,1,3,1,1,5,18.17,2,6.125,5,16.6,0,0,4,15.401,1,4.5
2784,0,0,0,0,2,4.25,0,0,1,3.5,1,4,1,3,3,7.5,2,6.5,1,1.5,0,0,0,0
2785,0,0,1,3,3,10.75,2,5,4,9.64,1,1.5,3,4.93,4,11.2,5,20.9,4,12.769,4,16.26,2,7.13
2786,0,0,1,5,0,0,1,5,2,5.04,0,0,2,3.75,2,14.81,0,0,1,2.5,0,0,0,0
2787,2,8,4,18.2,1,3.25,4,14.5,5,18.5,2,15,2,9.75,3,8,1,5,7,29,11,52,4,14.5
2790,5,12.83,19,91.39,7,35.84,10,33.695,5,31.1,6,54.75,6,22.331,6,22,3,10.5,3,10.455,7,30.48,4,12.64
2791,0,0,1,5,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,1,3.5
2792,0,0,0,0,0,0,0,0,4,16.75,1,1.6,0,0,0,0,0,0,0,0,0,0,0,0
2793,1,1.6,2,7,3,5.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2794,6,21,4,14.04,7,45.109,9,31.135,5,18,16,79.35,7,53.79,4,14.83,6,39,3,21.935,7,66.72,4,17.99
2795,19,81.795,24,99.75,16,53.97,22,104.52,26,122.25,23,125.982,16,77.25,25,224.11,49,291.22,41,271.698,45,189.424,23,181.225
2797,0,0,0,0,1,5,1,4,1,2,1,2.25,0,0,0,0,0,0,0,0,1,2.5,0,0
2798,1,4.05,4,13.625,3,5.5,5,25.075,5,28.54,0,0,1,10,1,1.5,1,3,4,26,3,9,1,6
2799,3,14,7,42.2,4,18.9,4,9.58,4,14.65,4,19,2,6.75,1,2.5,5,14.08,0,0,1,5,6,34
2800,24,159.48,38,154.89,19,166.71,26,167.265,46,211.805,29,154.864,25,150.885,44,173.611,26,115.6,27,294.49,27,213.841,27,249.653
2803,1,3.6,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,8.75,0,0,1,5,0,0
2804,2,30,2,6.52,1,2,1,3.5,3,9,5,19.15,1,51,3,22.85,2,4.5,0,0,3,11,0,0
2805,1,2,0,0,0,0,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,1,4.27,1,4.56,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0
2807,0,0,0,0,0,0,1,2.75,1,3,0,0,0,0,1,5,1,3,0,0,3,6.5,1,3.5
2808,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2809,0,0,0,0,1,1.755,0,0,0,0,0,0,0,0,1,2,2,18,2,9.5,0,0,0,0
2810,0,0,3,9.5,2,11.5,3,11,4,12.7,2,6.5,6,26.36,3,13.75,2,10,1,3.5,3,17.5,1,5
2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,0,0,1,1.41,0,0,3,9,1,6,1,2.07,0,0,0,0,0,0,0,0,0,0,2,8
2820,3,13.32,6,18.29,8,23.155,9,26.135,6,14.79,6,24.55,1,10,5,15.08,2,14.5,2,7,5,21,4,15.48
2821,11,52,4,20.09,6,23,1,3.57,6,18.57,2,8.1,3,15.25,3,13,1,4,5,40.12,4,17.3,0,0
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,1,5,1,4.5,0,0,0,0,3,19,0,0,0,0,3,10.5,0,0,0,0,1,2,0,0
2824,3,17.34,1,2,0,0,4,19,7,32.7,2,6.5,1,1.6,1,3,0,0,0,0,0,0,0,0
2825,0,0,1,3,1,4,2,5.5,1,5,0,0,0,0,2,8.025,0,0,1,20,0,0,0,0
2826,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,5,47,3,13.75,6,43.58,10,44.58,2,6.62,4,30.225,4,18.5,1,2,1,5,4,18.98,2,15.28,5,38.4
2828,1,5,1,5,0,0,0,0,0,0,0,0,1,5.1,2,7.76,0,0,0,0,0,0,2,25.91
2829,11,44.25,7,39.5,5,25.1,2,10.1,5,19.7,1,20,2,10,8,51.12,0,0,2,5.75,6,29.1,0,0
2830,26,106.095,17,65.46,20,91.885,33,270.2,32,110.62,22,85.48,18,272.025,32,232.4,21,123.25,25,118.695,50,280.735,25,163.61
2831,1,3.055,0,0,2,2.2,2,6.57,6,32.25,3,14,1,3.5,1,25,1,6,2,7,4,15,1,5
2832,3,55,2,8.92,1,3.055,1,3,2,14.37,2,10,1,12,3,29.66,1,5,0,0,6,109.9,1,5.1
2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,5,0,0
2834,2,10,1,5,1,5,0,0,1,3,2,25,2,4.5,0,0,8,40,1,5,3,9,2,7
2835,4,33.7,0,0,5,24.18,1,3,2,5.26,1,5.5,1,5.1,8,52.75,1,2,2,8.16,1,4.94,0,0
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,5,0,0
2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0
2840,3,13,3,13,1,3,0,0,3,38,1,5.1,1,3,4,13,1,10,5,25.5,8,43.56,1,5
2842,1,3,0,0,0,0,1,2,1,4.75,1,5,1,4.5,1,4,1,5,1,5,2,8.95,0,0
2843,1,5,0,0,0,0,1,3,3,13.5,0,0,2,8.5,0,0,1,2.5,3,10,3,13,0,0
2844,0,0,2,5.62,0,0,0,0,2,3.83,0,0,1,3,0,0,4,17,6,30.5,0,0,0,0
2845,1,2,5,12.04,3,28.25,1,3.15,0,0,2,7.5,0,0,2,9.5,0,0,1,3,2,5.5,3,11.04
2846,1,1.17,0,0,1,11.25,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2847,3,13.5,11,29,8,29.17,4,12,1,3,1,5,1,4.75,1,5,1,3,0,0,3,8.64,0,0
2848,0,0,0,0,1,28.62,0,0,2,3.62,2,29.5,0,0,2,5.2,5,16.6,0,0,0,0,0,0
2849,1,5.94,0,0,1,4,1,5,0,0,1,4.32,2,3.5,1,3,1,3.24,1,5.1,1,4,3,11.8
2850,2,6.56,6,23.4,11,89.04,19,86.115,21,93.42,15,118.13,13,41.36,26,105.93,18,124.39,14,67.22,14,56.83,12,68.98
2852,0,0,2,7.02,2,6,4,11.41,1,4,3,26.75,3,9.94,2,8.1,3,8.575,1,2,5,18.82,0,0
2864,0,0,1,1.5,0,0,0,0,1,3,1,2.5,0,0,1,4,0,0,2,6,0,0,1,3.25
2865,0,0,1,3,1,3,0,0,2,4,1,5,0,0,0,0,0,0,0,0,1,5,0,0
2866,1,3,6,27.88,2,10,3,17.35,3,13.5,4,12.41,3,6.525,4,14,1,20,1,3.5,4,28.5,7,83.25
2867,1,5,0,0,1,1.62,1,2.25,0,0,2,7,0,0,0,0,0,0,0,0,1,15,0,0
2868,1,10,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,0,0,3,9.5,2,3.94,3,8,2,15,0,0,3,10,7,27.25,4,13.25,2,7.5,0,0,1,4.75
2870,9,42.99,12,47.53,12,55,11,49,14,85.67,9,45.94,7,29.4,11,82.5,5,14.05,7,60,7,44.5,5,33.06
2871,5,16.45,3,14.5,5,20,7,33,12,74.31,11,80.075,9,62.325,7,57.1,21,74,8,34.65,9,35.76,5,26
2873,1,10,0,0,1,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,4
2874,1,3,1,3,0,0,3,12.8,0,0,0,0,1,7.14,0,0,0,0,0,0,0,0,0,0
2875,0,0,2,5.5,1,4.08,0,0,1,5,3,19.87,1,2.5,1,5,0,0,0,0,1,4,0,0
2876,0,0,2,10,1,4.8,1,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3
2877,0,0,16,71.62,3,16.24,4,15.5,3,14,2,9,3,20,9,130.25,5,24.3,2,3.5,2,8,7,22.5
2878,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,1,10,2,6,0,0,1,25.5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2880,23,145.95,12,57.745,17,144.12,24,82.2,11,48,13,52.59,14,57.75,11,35.5,19,96.8,14,58,13,160.75,8,41.25
2898,0,0,0,0,0,0,0,0,2,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0,0,0,0,0,0,0,0,1,5,2,7,0,0,0,0,2,8.09,0,0,0,0,0,0
2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,8,23.59,8,29.33,3,10.5,4,14,7,26.895,5,16.5,9,35.9,3,10.225,5,16.3,9,38.74,6,20.28,3,13
2903,3,14.095,4,19.095,1,4,5,16.5,1,5.1,0,0,6,18.24,4,18.71,1,5,7,24.365,3,13,2,8.5
2904,2,8,4,23.1,2,8.17,2,6.324,5,21.96,5,13,6,23.18,5,19.15,6,27.5,7,25.4,3,12,0,0
2905,3,10.53,7,21.06,5,15.44,8,37.25,7,22,11,49.89,9,28.81,13,51,16,68.25,7,30.31,10,47.53,12,60.45
2906,4,20.5,2,11,4,11.31,7,22.5,6,20.53,3,7.5,5,21,5,17.1,6,20,5,18,7,33,5,15.24
2911,0,0,0,0,0,0,2,8.2,6,19.24,3,18,3,9.5,2,6.06,1,3,0,0,4,12,0,0
2912,0,0,0,0,2,6.79,0,0,4,11.86,2,10,2,10,1,3,1,4.5,0,0,2,10.75,0,0
2913,1,7,3,10.08,5,19.3,3,10,3,8.91,10,30.2,3,6.5,13,50.99,11,49.08,9,34.5,13,49.85,10,38.55
2914,2,7.73,2,6.9,6,23.48,5,14.5,3,10.45,3,8.5,5,15.6,10,41.5,11,38.775,14,54.51,8,35.48,11,48.28
3000,0,0,0,0,1,5,0,0,0,0,0,0,1,9,0,0,1,21.5,0,0,0,0,0,0
3002,0,0,0,0,1,99.77,0,0,0,0,0,0,0,0,1,3,1,3.24,0,0,1,1.5,0,0
3003,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,3,0,0,2,15.1,1,3.1,0,0
3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,0,0,0,0,1,85.02,0,0,1,40,1,2.62,0,0,0,0,0,0,0,0,0,0,2,51.35
3011,5,14.395,5,38.29,3,8,3,6.5,3,12.73,5,29.44,3,12,6,20.27,9,31.94,12,44.82,6,16.8,7,33.8
3012,10,24.055,7,24.9,8,31.77,10,28.63,8,26.7,6,21.73,7,23.75,9,25.93,11,39,7,22.6,8,130.15,6,213.52
3013,4,13.5,7,23.8,6,21.18,1,4,7,23.24,5,17,7,22.098,12,38.55,10,40.945,10,42.13,4,18,8,18.44
3015,6,24.645,8,31,5,23.12,8,25.75,9,33.5,2,8,13,30.68,10,33.874,13,45.674,8,28.57,10,29.62,5,20.92
3016,5,16.14,4,12.5,3,8.35,6,18.38,9,32.46,3,11.05,8,24,7,24.19,10,38.16,14,68.84,5,18.5,12,42.48
3018,1,3.5,7,68,8,32.4,6,20.5,2,5.135,3,11,8,124.42,1,4,7,82,6,91,5,23.14,4,10
3019,2,9,3,9.5,4,18,1,5,2,14.5,1,2,3,11.45,1,4.5,3,15.5,2,9,4,18.5,5,26
3020,19,80.15,11,37.94,12,67.25,9,30.75,15,62,17,81.65,17,136.74,16,75.75,12,47.855,17,62.86,8,31,13,50.5
3021,22,81.5,23,86.87,26,94.6,22,73.68,19,75.88,16,61.75,22,76.85,25,89.04,19,67.25,21,76.25,21,79.75,15,50
3022,2,4.5,3,10,2,8.5,3,13.5,1,5.1,1,2,1,1.5,1,2,0,0,0,0,0,0,0,0
3023,37,135.69,31,112.65,32,120.8,35,122.355,43,159.315,23,146.73,40,153.45,32,133,31,109.28,32,132.95,27,117.22,28,154.8
3024,17,63.1,17,61.88,19,73.25,17,57.305,21,87.675,10,35.215,12,45.345,11,31,10,39.25,22,87.92,33,114.25,32,109.35
3025,3,9,4,8.75,6,19.06,4,12.5,1,3,3,9.14,2,8.335,2,4,3,9.5,1,3.5,1,4,2,13.5
3026,3,25,2,117.5,0,0,0,0,1,10,0,0,1,15,0,0,0,0,0,0,0,0,0,0
3027,4,13.32,3,12.04,10,35.07,1,3,7,20.58,3,13,3,15,6,25,7,22.25,4,15,6,19,4,15.91
3028,15,56.35,16,49.75,13,50.5,8,25.08,7,22.25,12,38.15,12,59.385,12,38.75,20,60.32,14,45.22,8,112.5,13,69
3029,65,250.97,72,259.545,56,202.235,44,178.65,32,128.065,66,235.185,66,250.67,51,202.405,76,298.3,90,454.42,60,204.6,57,217.13
3030,79,268.55,57,221.245,54,195.71,47,181.53,64,253.9,59,235.35,59,270.96,62,302.22,53,238.135,86,428.61,50,198.35,59,338.655
3031,3,6.985,1,3.75,4,30.2,4,11.5,5,12.7,4,9.56,6,15.65,7,118.16,7,14.94,5,15.3,5,13.16,6,33.32
3032,3,24,8,29.61,5,16,4,19,5,19.5,7,24.75,11,55.92,9,30.14,8,27.594,9,36,7,17,7,33.95
3033,10,30.75,15,74.775,9,41.06,4,16.5,5,18.5,8,31.29,8,27.5,5,14,5,14.5,9,39.63,6,19.9,4,20.5
3034,6,55,7,26.5,11,40.18,8,28.25,4,14.5,6,23.25,7,23.84,11,42.5,2,7,2,8,3,18.5,4,19.5
3036,1,1.5,1,5.4,4,18.12,2,21.5,5,20,1,4,3,11.25,2,5,2,9,5,20.5,0,0,3,13.65
3037,23,91.16,37,141.79,38,149.87,27,112,40,158.18,27,114.54,26,106.93,18,70.76,28,122.24,31,136.885,34,142.1,16,72
3038,8,28.5,9,73.225,18,64.68,20,86.73,21,82.5,19,85.945,15,63.995,13,44.2,16,68.424,14,54.75,12,55.7,13,55.62
3039,5,27.5,1,5,4,19.16,4,9.84,3,19.5,3,6.82,2,9,1,10,7,16.84,7,25.25,4,30,3,35.4
3040,4,16.75,9,47.39,5,19.04,6,22,7,24.02,7,23.87,7,29,4,14.805,17,63.75,7,29,7,23.476,6,19.1
3041,4,12.75,6,22.4,6,21.5,6,28.752,2,8.225,4,11.56,5,15.97,2,7,5,19.19,10,39.75,3,13,4,24
3042,4,21.75,6,20,9,62.2,5,14.145,10,52.5,6,50.5,4,15,5,15,5,49.5,5,40.5,7,40.13,4,15.75
3043,10,37.21,18,81.5,20,67.83,13,46,16,102.325,8,28.5,12,43.04,5,52.5,17,55.66,12,48.78,14,67.18,9,34.9
3044,9,34.75,7,24.28,8,27.12,8,35.97,6,22.46,5,17.905,11,37.31,9,31.75,4,13.5,9,33.35,5,15.5,6,24
3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,9,31.25,16,63.3,11,44.25,8,27.3,12,57.91,7,25,12,63.69,15,47.85,14,57.61,8,27.25,11,37.33,13,42.36
3047,9,29.5,14,49.2,7,22.5,11,52.02,9,136.68,7,37.6,4,17.25,16,60.15,4,16,11,46.1,7,53.5,7,17.55
3048,10,30,14,44.2,10,31.87,7,28,5,18.25,10,33.44,5,11.5,5,19,11,37,5,48.5,6,26.25,7,30
3049,4,17,5,14,3,9,4,23,3,12.5,2,6,6,20.5,6,21.75,11,35.25,8,44.25,7,30.25,5,23.2
3051,1,2,0,0,1,2.12,0,0,1,3,1,5,0,0,1,10,1,5.75,3,9.25,3,37,3,31.75
3052,0,0,1,5,1,3.18,0,0,0,0,0,0,0,0,1,5,0,0,1,5.5,1,4,1,2
3053,2,6,0,0,1,3.12,0,0,1,3,1,1.5,2,16.75,0,0,2,4.77,1,4,0,0,0,0
3054,2,8.91,1,3,2,6.005,1,2.43,4,23.25,2,5.22,1,2,1,3.5,6,15.9,5,12.975,2,5.9,3,9.03
3055,4,12.085,2,8.83,1,2.12,1,3,1,3,6,17.5,4,14,1,3.38,4,13,8,25.605,5,18,2,25
3056,7,56.09,3,8.32,9,23.73,2,7,3,10.16,3,10.635,10,36.66,12,48.11,7,43.75,7,24.1,9,27.5,8,28
3057,1,7.14,0,0,3,12.694,4,12.74,5,21.25,2,5.38,3,8.75,3,9,2,7.22,3,12,2,8.5,6,74.25
3058,10,57.75,14,46.75,20,176.182,11,60.79,8,29.25,8,74.75,15,58.72,15,45.93,17,56.8,21,130.71,22,70.75,16,51.345
3059,8,44,21,89.22,12,60.45,18,106.75,10,42.75,10,44.2,17,87.25,18,69.7,14,57.395,13,55,10,48,13,62.2
3060,5,21.25,4,9.849,6,23,6,24.5,7,86.5,2,7.5,4,20,9,25.5,4,15,7,23.75,1,4,7,20
3061,2,9,4,46.2,0,0,3,40,4,24.21,11,148,2,19,6,31.5,6,30.25,6,115,5,20.5,6,56.4
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114.75,0,0,0,0
3063,0,0,0,0,1,5,1,6,0,0,1,3.04,2,15.17,0,0,0,0,1,1.5,1,1,0,0
3064,47,164.313,66,248.845,56,226.86,46,179.79,50,214.35,42,176.3,51,222.81,57,222.82,72,285.62,47,207,42,176.65,31,147.75
3065,1,0.78,2,6.62,1,4,1,3,2,6.984,0,0,4,21.78,4,12.76,3,12.65,2,3.5,4,18,2,6.37
3066,2,12,2,6.08,0,0,2,8,0,0,1,8.32,1,10,2,5.78,3,8.75,0,0,2,9.34,0,0
3067,2,40,3,17.08,2,8,1,15,0,0,1,3,1,5,0,0,4,11.755,5,45,2,6.12,4,31.25
3068,2,21.32,3,11.75,4,9.09,1,3,2,5.12,0,0,4,14.18,5,14.07,9,28.381,10,27.96,5,13.25,7,23.32
3070,6,20.5,9,38.6,9,29.165,10,32.17,11,36.51,12,63.47,18,57.13,16,46.25,37,106.1,20,58.5,17,52.078,8,19.85
3071,4,12,5,16.47,4,15.06,5,16,7,25.75,8,17,12,26.5,15,69.46,18,40.525,26,59.35,9,31.5,5,19
3072,10,35.75,11,40.535,14,74.25,9,26.06,12,38.59,10,36.25,18,51.81,19,56.73,54,124.75,34,70.5,17,122.51,14,49.51
3073,24,64,14,46.08,13,38.88,14,45.41,11,45.54,20,76.25,22,80.66,23,90.19,64,155.83,77,151.28,32,113.525,17,66
3074,10,42.3,8,39.75,9,36.89,9,38.6,11,40,9,28.94,9,93,10,135.03,7,69.95,12,40.5,13,179,9,74
3075,9,27.3,9,30.3,15,59.5,14,45.25,8,25.5,11,43.5,19,57.5,10,39.32,11,36.75,12,44.75,10,39.5,13,45
3076,24,99.75,23,83,22,62.04,19,66.48,14,52,16,61.5,27,90.5,24,90.25,20,100.05,13,55.52,20,71.54,13,47.6
3078,4,14.25,2,6.17,6,15.56,5,13.035,7,28.24,7,21.45,9,25.982,8,23.17,15,51.125,12,46.792,5,17,11,55.867
3079,7,24.41,5,19.969,6,18.74,3,19.73,7,30.13,4,15.1,6,26.925,2,16,3,12.5,7,26,6,24.41,10,36.02
3081,3,8.12,1,3,1,3.5,2,6,2,10.86,4,16.94,3,37.125,1,2,8,29,4,29.11,3,15,2,14.5
3082,16,56.5,10,34.405,15,49,13,49.53,17,67,10,59.08,29,99.25,12,44.95,8,27.328,16,68.5,18,62.09,14,54.25
3083,13,45.55,11,45.955,13,47.495,9,35.25,9,31.15,11,34.5,21,114.89,11,41.078,25,73.5,18,66.95,13,54.25,10,31.42
3084,6,31.25,12,66.94,10,40.58,12,45.795,12,49.125,4,12,15,67.02,9,27.56,14,60.875,15,51.22,9,24,13,54.33
3085,1,3.5,6,20.5,7,20,5,15.75,9,30.91,9,29.5,7,24.15,4,13.3,13,41.5,13,45.5,8,26.25,6,18.09
3087,4,12.09,5,19.06,4,14.5,2,6.68,4,12.75,8,27.46,5,15.5,5,13.75,4,18.5,2,7,3,10.59,5,22.5
3088,12,45.39,13,39.51,17,79,16,50.77,19,66.5,9,56,17,53.35,5,15,13,41.5,17,63.975,17,86.732,6,24.75
3089,0,0,4,16,5,17.85,4,15.25,10,41.13,6,26.06,7,31.71,6,18.6,9,33,9,37.59,5,17.13,6,23.05
3090,1,3,1,10,3,21.5,1,4.5,1,9,1,4.8,2,10,0,0,0,0,2,18,1,3.5,2,8
3091,0,0,3,10,2,9.09,1,13,3,24,2,7.5,1,10,0,0,1,4.5,1,10,2,9.5,0,0
3093,1,1.75,0,0,1,3,2,17.5,1,5,1,5,2,9.5,3,9.5,2,9.07,4,13.5,4,22.25,2,7
3094,6,21.355,3,11,2,6.5,7,18.06,3,18.06,2,7,9,27.68,4,16,3,5.62,4,13.42,4,17.09,3,14
3095,9,28.88,8,22.475,13,44.245,10,40.095,19,76.512,12,49.64,6,29.71,13,47.05,16,66.26,18,75.83,12,46.09,10,48.52
3096,1,2.25,0,0,0,0,3,13.5,4,12.185,3,8.1,3,12,2,7,1,2,0,0,1,4.5,0,0
3097,0,0,1,4.5,5,22.225,3,16.37,1,3,1,4.5,2,7,0,0,2,9.5,0,0,3,13.42,1,3.5
3099,4,12.25,1,4.5,2,6.06,0,0,1,12,4,14.125,2,6,3,21,6,21.25,5,20.5,4,14.5,3,11
3101,4,21.27,4,14.12,5,17.5,1,5,4,17.578,3,13.66,9,27.55,7,27.125,8,23.75,7,36.52,13,46.32,8,37.95
3102,0,0,1,2,3,7.615,1,3,4,10.5,2,6.48,3,11.5,3,14.5,0,0,1,2.48,0,0,1,1.5
3103,2,6,3,13.8,1,5,1,3,3,12.5,4,21,2,8.08,3,14.5,5,23.49,9,40,4,14.04,4,16.4
3104,6,19.75,1,4,7,30,2,8,5,17,9,38.38,9,39.41,7,29.75,9,35.44,9,42,5,20.5,5,20.04
3105,0,0,2,6.25,5,26.21,2,6,9,31.7,4,16.5,2,8,1,5,5,19.5,10,42.25,4,12.7,8,40.5
3106,3,10.5,4,17,7,28,3,12.75,6,30.7,8,34.31,6,27.505,7,26.75,4,24.625,8,64,4,17.5,8,51.9
3107,0,0,4,13.3,2,6,4,17,9,33.06,6,20,9,30.175,6,21.5,8,27.5,8,34.75,5,22.85,3,8.525
3108,4,17,3,14,3,9.5,5,16.055,5,16,9,31.578,6,19.55,6,16.25,7,19.01,5,29.1,3,11,4,13.07
3109,2,6.055,5,15.115,11,43.66,1,3,8,30.75,16,57.94,19,64,7,27.48,9,43.95,15,53.342,6,25,6,25.5
3111,5,23,4,12,2,8.5,3,19,3,13,8,32.795,2,9.5,6,82.24,4,18,5,19,4,26.5,4,19.41
3113,4,13.5,7,29.24,3,26.44,4,17,11,50.5,4,23.935,6,36,4,16.5,5,19,6,21.5,1,3,6,22.68
3114,2,9.5,3,9.34,0,0,1,2.12,1,4.5,3,11.5,2,8.75,3,12.25,0,0,7,25.98,2,11.6,0,0
3115,3,13.94,3,15.5,3,13.95,5,25.5,3,12.07,1,4.5,3,14,0,0,2,7.5,1,6,2,9,3,13.5
3116,4,16.07,10,36.015,5,18,3,8.5,7,28.82,6,21.6,4,12,5,17.055,7,27.75,8,27.69,4,19,2,8.5
3121,1,3,6,17.75,2,34,16,50.649,13,40.443,3,11,4,10.25,3,9.5,7,44.325,5,82.66,5,16.089,5,13.7
3122,1,4.94,0,0,5,30.09,1,4.5,4,34.452,1,20,6,44.25,5,18.69,3,10,5,21.3,3,6.99,4,14.96
3123,3,7.75,2,7.855,3,11,3,8.5,4,17.5,4,10.97,7,28.44,2,8.92,2,13,3,9,3,10.5,2,5
3124,3,10.945,4,11,2,7.5,5,18.5,2,13.5,4,25.7,4,15.775,5,24.6,5,20.1,7,35.94,6,27.124,8,32.64
3125,3,11.5,4,21.25,4,13.82,5,15.5,5,21.42,0,0,2,9.81,5,19,2,7.75,3,11,10,38.5,6,16
3126,0,0,1,2,1,2,1,5,3,14.65,1,5,2,7,1,3,2,8,0,0,2,7.95,3,7.04
3127,4,10.25,3,5.5,7,25.58,4,9.58,8,31,2,5.365,7,22.43,7,23,6,27.13,10,35.4,4,14.5,9,35.525
3128,2,4.5,2,10,3,11,6,23.98,7,27.705,4,17.578,7,32.04,4,16.5,5,14.06,4,39.62,6,25.25,0,0
3129,2,6,2,5.25,6,15.77,2,7,5,17.16,4,14.25,6,19.64,4,20.14,2,9,5,18.25,4,18,5,16.78
3130,7,22.48,13,41.11,15,56.51,13,57.051,10,32.78,11,37.25,14,45.585,10,40.215,25,99.08,12,47.975,21,78.17,7,31.39
3131,3,10.25,8,33,8,25.05,7,24.56,4,12.905,7,26.754,16,67.92,7,27.75,15,50.5,11,131.693,8,57.5,12,38.31
3132,9,27.25,6,15,5,16.75,5,10.37,4,54.5,8,31.24,5,18,8,29.88,5,19,9,32,10,31.94,10,42.21
3133,8,30.75,10,40.44,13,54.48,6,20.44,10,40.25,14,54,13,41.22,11,37.83,17,58.7,10,41.24,10,46.04,4,13.2
3134,12,52.5,14,47.12,17,52.75,18,71.25,7,120.5,11,27.6,15,59.12,9,31.28,22,84.9,10,52.74,15,62.65,25,97.93
3135,10,35.58,5,16.5,17,56.415,7,27.96,9,36.69,8,24.94,7,21.58,8,25,10,36.25,2,5.5,3,11,20,75.49
3136,24,101.395,18,56.84,27,94.69,23,87.29,25,109.31,23,65.96,16,48.895,20,68.85,20,57.8,17,64.15,23,105.44,17,53.63
3137,6,17,15,48.65,8,31.005,3,11.58,5,21,6,19.5,9,62.68,3,8,10,45,11,122.43,9,39.48,8,49.905
3138,6,13.05,5,18.5,12,40.31,9,34,10,39,6,19.25,10,39.425,13,40.82,11,43.725,21,81.25,13,45,7,26.5
3139,11,42.25,18,78.84,13,79.8,7,31,17,74.77,5,23.72,10,48.58,7,29.35,10,61.5,7,31,11,51.94,6,25.25
3140,3,9.8,11,44.44,15,59.67,10,42.45,10,34.145,9,36.93,12,45.58,4,14,11,30.25,6,34.5,7,26,11,77.5
3141,0,0,0,0,2,6,3,11,2,38.19,2,4.77,3,7.3,5,21.15,1,4,0,0,3,17.5,2,6.5
3142,0,0,2,10,0,0,0,0,0,0,1,5.5,2,15,1,8.9,2,10.56,2,33.2,3,18.13,1,4.68
3143,2,8.5,2,8.62,1,2.29,1,2,1,3.51,2,9.16,0,0,1,2,0,0,3,10.7,0,0,1,3
3144,2,10.05,1,4.16,1,2.9,2,5.5,2,20.53,1,4,1,4.05,1,3,3,16.25,4,13.025,4,14.96,1,4.34
3145,6,28.66,9,31.305,3,7.12,4,14.62,7,31.25,6,24.2,5,19.96,8,36.63,6,23.24,5,18.95,5,50.24,13,39
3146,7,24.44,8,32.645,10,35.14,7,33,8,26.92,6,26.95,6,42.8,4,16.5,6,28.29,10,39.05,6,22.36,12,57.32
